ΘΗΚ/18370;Θήκη αντικειμένων μαύρη 36cm;θηκες-αντικειμενων-10.jpg;Διαστάσεις;36x18cm;;;;;;;;;;
ΘΗΚ/12241;Θήκη αντικειμένων πλαστική 24cm;θήκη-αντικειμένων-14.png;Διαστάσεις;24 x 12 cm;;;;;;;;;;
ΜΑΝ/63572;Θήκη για την μανέλα;μανελοθηκη-σκαφων.jpg;Διάσταση;29 cm;;;;;;;;;;
ΘΗΚ/10110-01;Θήκη διακόπτη τύπου carling ακριανή;διακοπτες-13.jpg;Διαστάσεις;59mmx34mmx27mm;;;;;;;;;;
ΘΗΚ/10110-02;Θήκη διακόπτη τύπου carling μεσαία;διακοπτες-13.jpg;Διαστάσεις;59mmx34mmx27mm;;;;;;;;;;
ΘΗΚ/10118-01;Θήκη διακόπτη τύπου carling πλαίσιο;διακοπτες-15.jpg;Διαστάσεις;59mmx34mmx27mm;;;;;;;;;;
ΘΗΚ/4843804;Θήκη κινητού ρυθμιζόμενη;θηκη-κινητου.jpg;Φάρδος;6 cm;;;;;;;;;;
ΘΗΚ/12240;Θήκη πλαστική με ποτηροθήκες;ποτηροθηκες-22.png;;;;;;;;;;;;
ΘΗΚ/2000;Θήκη ραδιοφώνου βάσης με κουτί;θηκες-ραδιοφωνου-10.jpg;Διαστάσεις;24x9x25cm;;;;;;;;;;
ΘΗΚ/3000;Θήκη ραδιοφώνου εξωτερική;θηκες-κασσετοφωνου-1.jpg;Διαστάσεις;23x9cm;;;;;;;;;;
ΘΗΚ/7000;Θήκη ραδιοφώνου με ηχεία;θηκες-ραδιοφωνου-13.jpg;Διαστάσεις;24x20cm;;;;;;;;;;
ΘΗΚ/734;Θήκη ραδιοφώνου χωνευτή;θηκες-ραδιοφωνου-2.jpg;Διαστάσεις;24x9cm;;;;;;;;;;
ΙΒΙ/903;Ιβιλάι για κάβους;μπαλονια-σκαφων-18.jpg;Βάρος;335 γραμμάρια;Διάμετρος;9cm;;;;;;;;
ΙΜΑ/4739100;Ιμάντας ανύψωσης μηχανής;ιμάντας-ανύψωσης-εξωλέμβιας.jpg;Βάρος μηχανής;15-35 κιλά maximum;;;;;;;;;;
ΙΜΑ/ΒΙ/7.5;Ιμάντας βιντζιού με γάντζο;ιμάντες-βιντζιου.jpg;Μήκος;7.5 μέτρα;Φάρδος;50mm;Έλξη;3000 κιλά;;;;;;
ΙΜΑ/Κ/10Τ;Ιμάντας συγκράτησης 10.000 κιλών;ιμαντες-φορτιου-3.jpg;Φορτίο;10.000 κιλά;Μήκος ιμάντα;9 μέτρα+50cm;Πλάτος;75mm;;;;;;
ΙΜΑ/Κ/3Τ;Ιμάντας συγκράτησης 3000 κιλών;ιμαντες-φορτιου-2.jpg;Φορτίο;3000 κιλά;Μήκος ιμάντα;7 μέτρα+50cm;Πλάτος;40mm;;;;;;
ΙΜΑ/Κ/Α4/3Τ;Ιμάντας συγκράτησης 3000 κιλών ανοξείδωτος;ιμαντες-συγκρατησης.jpg;Φορτίο;3000 κιλά;Μήκος ιμάντα;7 μέτρα+50cm;Πλάτος;40mm;;;;;;
ΙΜΑ/Κ/0.5Τ;Ιμάντας συγκράτησης 500 κιλών;ιμαντες-φορτιου-1-1.jpg;Φορτίο;500 κιλά;Μήκος ιμάντα;4.5 μέτρα+50cm;Πλάτος;25mm;;;;;;
ΙΜΑ/Κ/Α4/0.5Τ;Ιμάντας συγκράτησης 500 κιλών ανοξείδωτος;ιμαντες-1.jpg;Φορτίο;500 κιλά;Μήκος ιμάντα;4.5 μέτρα+50cm;Πλάτος;25mm;;;;;;
ΙΜΑ/Κ/5Τ;Ιμάντας συγκράτησης 5000 κιλών;ιμαντες-φορτιου-3.jpg;Φορτίο;5000 κιλά;Μήκος ιμάντα;9 μέτρα+50cm;Πλάτος;50mm;;;;;;
ΙΜΑ/100Γ;Ιμάντας τρέχον μέτρο 100mm;ιμαντες-φορτιου.jpg;Διάμετρός;100mm;Χρώμα;Γκρι;Μήκος;100 μέτρα;;;;;;
ΙΜΑ/25Λ;Ιμάντας τρέχον μέτρο 25mm;ιμαντες-φορτιου.jpg;Διάμετρός;25mm;Χρώμα;Λευκό ή μπλε;Μήκος;100 μέτρα;;;;;;
ΙΜΑ/40Λ;Ιμάντας τρέχον μέτρο 40mm;ιμαντες-φορτιου.jpg;Διάμετρός;40mm;Χρώμα;Λευκό ή μπλε ή πορτοκαλί;Μήκος;100 μέτρα;;;;;;
ΙΜΑ/50Λ;Ιμάντας τρέχον μέτρο 50mm;ιμαντες-φορτιου.jpg;Διάμετρός;50mm;Χρώμα;Λευκό ή μπλε ή πορτοκαλί;Μήκος;100 μέτρα;;;;;;
ΙΜΑ/75Κ;Ιμάντας τρέχον μέτρο 75 mm;ιμαντες-φορτιου.jpg;Διάμετρός;75mm;Χρώμα;Λευκό ή κίτρινο;Μήκος;100 μέτρα;;;;;;
ΙΜΠ/100611;Ιμπέλερ τουαλέτας TMC;τουαλετες-σκαφων-5.jpg;;;;;;;;;;;;
ΙΜΠ/15420P-18;Ιμπέλερ τουαλέτας κοκάλινο;τουαλετες-σκαφων-6.jpg;;;;;;;;;;;;
ΙΤΖ/ΑΠ/Α4/11/2;Ιτζέξιον 1 1/2;υδραυλικα-εξαρτηματα-40-1.jpg;Διάμετρος;1 1/2;;;;;;;;;;
ΙΤΖ/ΑΠ/Α4/11/4;Ιτζέξιον 1 1/4;υδραυλικα-εξαρτηματα-40-1.jpg;Διάμετρος;1 1/4;;;;;;;;;;
ΙΤΖ/ΑΠ/Α4/1;Ιτζέξιον 1';υδραυλικα-εξαρτηματα-40-1.jpg;Διάμετρος;1';;;;;;;;;;
ΙΤΖ/ΑΠ/Α4/1/2;Ιτζέξιον 1/2;υδραυλικα-εξαρτηματα-40-1.jpg;Διάμετρος;1/2;;;;;;;;;;
ΙΤΖ/ΑΠ/Α4/2;Ιτζέξιον 2';υδραυλικα-εξαρτηματα-40-1.jpg;Διάμετρος;2;;;;;;;;;;
ΙΤΖ/ΑΠ/Α4/3/4;Ιτζέξιον 3/4;υδραυλικα-εξαρτηματα-40-1.jpg;Διάμετρος;3/4;;;;;;;;;;
ΙΤΖ/ΑΠ/Α4/3/8;Ιτζέξιον 3/8;υδραυλικα-εξαρτηματα-40-1.jpg;Διάμετρος;3/8;;;;;;;;;;
ΙΤΖ/2823150;Ιτζέξιον μακρύ 15cm;ιτζεξιον-μακρυ.jpg;Μήκος;15cm;Διάμετρος;11/4;;;;;;;;
ΙΤΖ/2823040;Ιτζέξιον μακρύ 8cm;ιτζεξιον-μακρυ.jpg;Μήκος;8cm;Διάμετρος;11/4;;;;;;;;
ΙΤΖ/ΑΠ/1 1/2;Ιτζέξιον ορειχ/νο 1 1/2;υδραυλικα-εξαρτηματα-4-1.jpg;Διάμετρος;1 1/2;;;;;;;;;;
ΙΤΖ/ΑΠ/1 1/4;Ιτζέξιον ορειχ/νο 1 1/4;υδραυλικα-εξαρτηματα-4-1.jpg;Διάμετρος;1 1/4;;;;;;;;;;
ΙΤΖ/ΑΠ/1;Ιτζέξιον ορειχ/νο 1';υδραυλικα-εξαρτηματα-4-1.jpg;Διάμετρος;1';;;;;;;;;;
ΙΤΖ/ΑΠ/1/2;Ιτζέξιον ορειχ/νο 1/2;υδραυλικα-εξαρτηματα-4-1.jpg;Διάμετρος;1/2;;;;;;;;;;
ΙΤΖ/ΑΠ/2;Ιτζέξιον ορειχ/νο 2;υδραυλικα-εξαρτηματα-4-1.jpg;Διάμετρος;2';;;;;;;;;;
ΙΤΖ/ΑΠ/21/2;Ιτζέξιον ορειχ/νο 2 1/2;υδραυλικα-εξαρτηματα-4-1.jpg;Διάμετρος;2 1/2;;;;;;;;;;
ΙΤΖ/ΑΠ/3;Ιτζέξιον ορειχ/νο 3';υδραυλικα-εξαρτηματα-4-1.jpg;Διάμετρος;3';;;;;;;;;;
ΙΤΖ/ΑΠ/3/4;Ιτζέξιον ορειχ/νο 3/4;υδραυλικα-εξαρτηματα-4-1.jpg;Διάμετρος;3/4;;;;;;;;;;
ΙΤΖ/ΑΠ/3/8;Ιτζέξιον ορειχ/νο 3/8;υδραυλικα-εξαρτηματα-4-1.jpg;Διάμετρος;3/8;;;;;;;;;;
ΙΤΖ/ΠΛ/1;Ιτζέξιον πλαστικό 1';πλαστικες-απορροες.jpg;Διάμετρος;1';;;;;;;;;;
ΙΤΖ/ΠΛ/1/2;Ιτζέξιον πλαστικό 1/2;πλαστικες-απορροες.jpg;Διάμετρος;1/2;;;;;;;;;;
ΙΤΖ/ΠΛ/11/2;Ιτζέξιον πλαστικό 11/2;πλαστικες-απορροες.jpg;Διάμετρος;11/2;;;;;;;;;;
ΙΤΖ/ΠΛ/3/4;Ιτζέξιον πλαστικό 3/4;πλαστικες-απορροες.jpg;Διάμετρος;3/4;;;;;;;;;;
ΙΤΖ/ΠΛ/5/8;Ιτζέξιον πλαστικό 5/8;πλαστικες-απορροες.jpg;Διάμετρος;5/8;;;;;;;;;;
ΙΤΖ/ΓΩΝ/ΠΛ/1;Ιτζέξιον πλαστικό γωνιακό 1';υδραυλικα-εξαρτηματα-50.jpg;Διάμετρος;1';;;;;;;;;;
ΙΤΖ/ΓΩΝ/ΠΛ/11/4;Ιτζέξιον πλαστικό γωνιακό 11/4;υδραυλικα-εξαρτηματα-50.jpg;Διάμετρος;11/4';;;;;;;;;;
ΙΤΖ/ΓΩΝ/ΠΛ/3/4;Ιτζέξιον πλαστικό γωνιακό 3/4;υδραυλικα-εξαρτηματα-50.jpg;Διάμετρος;3/4;;;;;;;;;;
ΙΤΖ/2835143;Ιτζέξιον πλαστικό με ανεπίστροφη 11/2;υδραυλικα-εξαρτηματα-45.jpg;Διάμετρος;11/2;;;;;;;;;;
ΙΤΖ/ΑΝ/43253;Ιτζέξιον πλαστικό με ανεπίστροφη 2';υδραυλικα-εξαρτηματα-48.jpg;Διάμετρος;2';;;;;;;;;;
ΙΤΖ/ΠΟ/Α4/1/2;Ιτζέξιον ποτήρι  1/2;υδραυλικα-εξαρτηματα-42.jpg;Διάμετρος;1/2;;;;;;;;;;
ΙΤΖ/ΠΟ/Α4/3/4;Ιτζέξιον ποτήρι  3/4;υδραυλικα-εξαρτηματα-42.jpg;Διάμετρος;3/4;;;;;;;;;;
ΙΤΖ/ΠΟ/Α4/3/8;Ιτζέξιον ποτήρι  3/8;υδραυλικα-εξαρτηματα-42.jpg;Διάμετρος;3/8;;;;;;;;;;
ΙΤΖ/ΠΟ/Α4/11/2;Ιτζέξιον ποτήρι 1 1/2;υδραυλικα-εξαρτηματα-42.jpg;Διάμετρος;1 1/2;;;;;;;;;;
ΙΤΖ/ΠΟ/Α4/11/4;Ιτζέξιον ποτήρι 1 1/4;υδραυλικα-εξαρτηματα-42.jpg;Διάμετρος;1 1/4;;;;;;;;;;
ΙΤΖ/ΠΟ/Α4/1;Ιτζέξιον ποτήρι 1';υδραυλικα-εξαρτηματα-42.jpg;Διάμετρος;1';;;;;;;;;;
ΙΤΖ/ΠΟ/Α4/2;Ιτζέξιον ποτήρι 2';υδραυλικα-εξαρτηματα-42.jpg;Διάμετρος;2';;;;;;;;;;
ΙΤΖ/ΠΟ/1;Ιτζέξιον ποτήρι ορειχ/νο 1';υδραυλικα-εξαρτηματα-5-1.jpg;Διάμετρος;1';;;;;;;;;;
ΙΤΖ/ΠΟ/1/2;Ιτζέξιον ποτήρι ορειχ/νο 1/2;υδραυλικα-εξαρτηματα-5-1.jpg;Διάμετρος;1/2;;;;;;;;;;
ΙΤΖ/ΠΟ/11/2;Ιτζέξιον ποτήρι ορειχ/νο 11/2;υδραυλικα-εξαρτηματα-5-1.jpg;Διάμετρος;11/2;;;;;;;;;;
ΙΤΖ/ΠΟ/11/4;Ιτζέξιον ποτήρι ορειχ/νο 11/4;υδραυλικα-εξαρτηματα-5-1.jpg;Διάμετρος;11/4;;;;;;;;;;
ΙΤΖ/ΠΟ/2;Ιτζέξιον ποτήρι ορειχ/νο 2;υδραυλικα-εξαρτηματα-5-1.jpg;Διάμετρος;2';;;;;;;;;;
ΙΤΖ/ΠΟ/21/2;Ιτζέξιον ποτήρι ορειχ/νο 21/2;υδραυλικα-εξαρτηματα-5-1.jpg;Διάμετρος;2 1/2;;;;;;;;;;
ΙΤΖ/ΠΟ/3;Ιτζέξιον ποτήρι ορειχ/νο 3';υδραυλικα-εξαρτηματα-5-1.jpg;Διάμετρος;3';;;;;;;;;;
ΙΤΖ/ΠΟ/3/4;Ιτζέξιον ποτήρι ορειχ/νο 3/4;υδραυλικα-εξαρτηματα-5-1.jpg;Διάμετρος;3/4;;;;;;;;;;
ΙΤΖ/ΠΟ/3/8;Ιτζέξιον ποτήρι ορειχ/νο 3/8;υδραυλικα-εξαρτηματα-5-1.jpg;Διάμετρος;3/8;;;;;;;;;;
ΚΑΒ/60105;Καβαλέτο ανοξείδωτο 5 χιλιοστά;καβαλετα-ανοξειδωτα-1.jpg;Διάμετρος;5 χιλιοστά;;;;;;;;;;
ΚΑΒ/Α4/Π/1;Καβαλέτο ανοξείδωτο 5 χιλιοστά;καβαλετα-ανοξειδωτα-2-2.jpg;Διάμετρος;5 χιλιοστά;Μήκος;4.6 cm;;;;;;;;
ΚΑΒ/60106;Καβαλέτο ανοξείδωτο 6 χιλιοστά;καβαλετα-ανοξειδωτα-1.jpg;Διάμετρος;6 χιλιοστά;;;;;;;;;;
ΚΑΒ/Α4/Π/2;Καβαλέτο ανοξείδωτο 6 χιλιοστά;καβαλετα-ανοξειδωτα-2-2.jpg;Διάμετρος;6 χιλιοστά;Μήκος;5.4 cm;;;;;;;;
ΚΑΒ/60108;Καβαλέτο ανοξείδωτο 8 χιλιοστά;καβαλετα-ανοξειδωτα-1.jpg;Διάμετρος;8 χιλιοστά;;;;;;;;;;
ΑΒ8/32Α;Κάβος 8κλωνος πολυεστερικός  32mm;σχοινια-σκαφων-30-1.jpg;Χρώμα;Λευκό;Διάμετρος;32 χιλιοστά;Βάρος;780 γραμμάρια/μέτρο;Θραύση;20.000 κιλά;Φορτίο ασφαλείας;4.000 κιλά;;
ΑΒ8/36Α;Κάβος 8κλωνος πολυεστερικός  36mm;σχοινια-σκαφων-30-1.jpg;Χρώμα;Λευκό;Διάμετρος;36 χιλιοστά;Βάρος;980 γραμμάρια/μέτρο;Θραύση;21.500 κιλά;Φορτίο ασφαλείας;4.300 κιλά;;
ΑΒ8/40Α;Κάβος 8κλωνος πολυεστερικός  40mm;σχοινια-σκαφων-30-1.jpg;Χρώμα;Λευκό;Διάμετρος;40 χιλιοστά;Βάρος;980 γραμμάρια/μέτρο;Θραύση;30.000 κιλά;Φορτίο ασφαλείας;6.000 κιλά;;
ΑΒ8/46Α;Κάβος 8κλωνος πολυεστερικός  46mm;σχοινια-σκαφων-30-1.jpg;Χρώμα;Λευκό;Διάμετρος;46 χιλιοστά;Βάρος;1850 γραμμάρια/μέτρο;Θραύση;42.000 κιλά;Φορτίο ασφαλείας;7.000 κιλά;;
ΑΒ8/50Α;Κάβος 8κλωνος πολυεστερικός 50mm;σχοινια-σκαφων-30-1.jpg;Χρώμα;Λευκό;Διάμετρος;50 χιλιοστά;Βάρος;1950 γραμμάρια/μέτρο;Θραύση;50.000 κιλά;Φορτίο ασφαλείας;10.000 κιλά;;
11ΠΟ/32;Κάβος 8κλωνος πολυπροπυλένιο αφρού 32mm;σχοινια-σκαφων-32-1.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;32 χιλιοστά;Βάρος;460 γραμμάρια/μέτρο;Θραύση;12.000 κιλά;Φορτίο ασφαλείας;2.400 κιλά;;
11ΠΟ/34;Κάβος 8κλωνος πολυπροπυλένιο αφρού 34mm;σχοινια-σκαφων-32-1.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;34 χιλιοστά;Βάρος;500 γραμμάρια/μέτρο;Θραύση;14.000 κιλά;Φορτίο ασφαλείας;2.800 κιλά;;
11ΠΟ/40;Κάβος 8κλωνος πολυπροπυλένιο αφρού 40mm;σχοινια-σκαφων-32-1.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;40 χιλιοστά;Βάρος;720 γραμμάρια/μέτρο;Θραύση;20.000 κιλά;Φορτίο ασφαλείας;4.000 κιλά;;
11ΠΟ/42;Κάβος 8κλωνος πολυπροπυλένιο αφρού 42mm;σχοινια-σκαφων-32-1.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;42 χιλιοστά;Βάρος;850 γραμμάρια/μέτρο;Θραύση;22.000 κιλά;Φορτίο ασφαλείας;4.400 κιλά;;
11ΠΟ/46;Κάβος 8κλωνος πολυπροπυλένιο αφρού 46mm;σχοινια-σκαφων-32-1.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;46 χιλιοστά;Βάρος;900 γραμμάρια/μέτρο;Θραύση;27.000 κιλά;Φορτίο ασφαλείας;5.400 κιλά;;
11ΠΟ/50;Κάβος 8κλωνος πολυπροπυλένιο αφρού 50mm;σχοινια-σκαφων-32-1.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;50 χιλιοστά;Βάρος;1.100 γραμμάρια/μέτρο;Θραύση;30.000 κιλά;Φορτίο ασφαλείας;6.00 κιλά;;
ΣΑΜΠ/9035;Καθαριστικό σαμπουάν για πολυεστέρα 946ml;καθαριστικα-σκαφων-10.jpg;Μέγεθος;946 ml;;;;;;;;;;
ΚΑΘ/9023;Καθαριστικό σε gel για μπαλόνια και φουσκωτά 250ml;καθαριστικα-σκαφων-12.jpg;Μέγεθος;250ml;;;;;;;;;;
ΚΑΘ/39040;Καθαριστικό σπρέι για δέρματα 473 ml;καθαριστικα-σκαφων-6-1.jpg;Μέγεθος;473 ml;;;;;;;;;;
ΚΑΘ/9029;Καθαριστικό σπρέι για μπαλόνια 500ml;καθαριστικα-σκαφων-2.png;Μέγεθος;500 ml;;;;;;;;;;
ΚΑΘ/C12509W;Κάθισμα αναδιπλούμενο με μαξιλάρι;καθισματα-σκαφων-1.jpg;Χρώμα;Λευκό-μπλε;;;;;;;;;;
ΚΑΘ/C2;Κάθισμα αναδιπλούμενο πλαστικό;καθισματα-σκαφων.jpg;Χρώμα;Λευκό;Αντοχή;150 κιλά;Διαστάσεις Καθίσματος;33.5cmx28cm;;;;;;
ΚΑΘ/2000;Κάθισμα κουτί 100cm;καθισματα-σκαφων-6.jpg;Διαστάσεις;100x44x44 cm;;;;;;;;;;
ΚΑΘ/1996;Κάθισμα κουτί 59cm;καθισματα-σκαφων-6.jpg;Διαστάσεις;59x44x44 cm;;;;;;;;;;
ΚΑΘ/1997;Κάθισμα κουτί 79cm;καθισματα-σκαφων-6.jpg;Διαστάσεις;79x44x44 cm;;;;;;;;;;
ΚΑΘ/1421000;Κάθισμα πλαστικό Ιταλίας;καθισματα-σκαφων-2.jpg;Χρώμα;Λευκό;;;;;;;;;;
ΚΑΘ/27177;Καθρέπτης σημάτων;καθρεφτης-σηματων.jpg;;;;;;;;;;;;
ΚΑΛ/9856;Καλαμοθήκη ανοξείδωτη για κουπαστή;καλαμοθηκες-5.jpg;;;;;;;;;;;;
ΚΑΛ/7750;Καλαμοθήκη ανοξείδωτη με βάση;καλαμοθηκες-6.jpg;;;;;;;;;;;;
ΚΑΛ/1540;Καλαμοθήκη ανοξείδωτη χωνευτή;καλαμοθηκες-1-1.jpg;Διάμετρος;52mm;;;;;;;;;;
ΚΑΛ/7751;Καλαμοθήκη για ρέλια ανοξείδωτη;καλαμοθηκες-4.jpg;Διάμετρος ρελιού;22/25mm;;;;;;;;;;
ΚΑΛ/596;Καλαμοθήκη πλαστική χωνευτή;καλαμοθηκες-2.jpg;Διάμετρος;52mm;;;;;;;;;;
ΚΑΛ/10061-06;Κάλυμμα για αυτόματες ασφάλειες αδιάβροχο;διακοπτες-σκαφων-34.jpg;Σπείρωμα;12mm;;;;;;;;;;
ΚΑΛ/10096-07;Κάλυμμα για διακόπτη αδιάβροχο;διακοπτες-σκαφων-32.jpg;Σπείρωμα;12mm;;;;;;;;;;
ΚΑΛ/ΓΡΥ;Κάλυμμα Γρύλου T-max;καλυμμα-γρυλου-tmax.jpg;;;;;;;;;;;;
ΚΑΛ/ΜΗΧ/30;Κάλυμμα εξωλέμβιας 15-30 hp;καλυμμα-εξωλεμβιας-μηχανης.jpg;Χρώμα;Λευκό;;;;;;;;;;
ΚΑΛ/ΕΡΓ/ΤΜΑΧ;Κάλυμμα εργάτη T-max;καλυμμα-εργατη-t-max.jpg.jpg;;;;;;;;;;;;
ΜΠΑ/ΚΑ/520Μ;Κάλυμμα μπαλονιού 12.5x51cm;μπαλονια-σκαφων-22.jpg;Κάλυμμα μπαλονιού Γαλλίας 5x20Διαστάσεις;12.5x51cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/623Μ;Κάλυμμα μπαλονιού 15x58.5cm;μπαλονια-σκαφων-22.jpg;Κάλυμμα μπαλονιού Γαλλίας 6x23Διαστάσεις;15x58.5cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/822M;Κάλυμμα μπαλονιού 20x56cm;μπαλονια-σκαφων-22.jpg;Κάλυμμα μπαλονιού Γαλλίας 8x22Διαστάσεις;20x56cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/827Μ;Κάλυμμα μπαλονιού 20x70cm;μπαλονια-σκαφων-22.jpg;Κάλυμμα μπαλονιού Γαλλίας 8x27Διαστάσεις;20x70cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/Β30Μ;Κάλυμμα μπαλονιού 24x32cm;μπαλονια-σκαφων-22-1.jpg;Κάλυμμα μπαλονιού Γαλλίας B30Διαστάσεις;24x32cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/1025Μ;Κάλυμμα μπαλονιού 25x63cm;μπαλονια-σκαφων-22.jpg;Κάλυμμα μπαλονιού Γαλλίας 10x25Διαστάσεις;25x63cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/1035;Κάλυμμα μπαλονιού 25x89cm;μπαλονια-σκαφων-22.jpg;Κάλυμμα μπαλονιού Γαλλίας 10x35Διαστάσεις;25x89cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/F5Μ;Κάλυμμα μπαλονιού 29x77cm;μπαλονια-σκαφων-22.jpg;Κάλυμμα μπαλονιού Γαλλίας F5Διαστάσεις;29x77cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/1242M;Κάλυμμα μπαλονιού 30x106cm;μπαλονια-σκαφων-22.jpg;Κάλυμμα μπαλονιού Γαλλίας 12x42Διαστάσεις;30x106cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/1232M;Κάλυμμα μπαλονιού 30x81cm;μπαλονια-σκαφων-22.jpg;Κάλυμμα μπαλονιού Γαλλίας 12x32Διαστάσεις;30x81cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/Β40Μ;Κάλυμμα μπαλονιού 32x48cm;μπαλονια-σκαφων-22-1.jpg;Κάλυμμα μπαλονιού Γαλλίας B40Διαστάσεις;32x48cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/F7Μ;Κάλυμμα μπαλονιού 37x102cm;μπαλονια-σκαφων-22.jpg;Κάλυμμα μπαλονιού Γαλλίας F7Διαστάσεις;37x102cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/1555Μ;Κάλυμμα μπαλονιού 38x127cm;μπαλονια-σκαφων-22.jpg;Κάλυμμα μπαλονιού Γαλλίας 15x50Διαστάσεις;38x127cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/Β50;Κάλυμμα μπαλονιού 40x57cm;μπαλονια-σκαφων-22-1.jpg;Κάλυμμα μπαλονιού Γαλλίας B50Διαστάσεις;40x57cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/Β60Μ;Κάλυμμα μπαλονιού 48x64cm;μπαλονια-σκαφων-22-1.jpg;Κάλυμμα μπαλονιού Γαλλίας B60Διαστάσεις;48x64cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/Β75Μ;Κάλυμμα μπαλονιού 61x79cm;μπαλονια-σκαφων-22-1.jpg;Κάλυμμα μπαλονιού Γαλλίας B75Διαστάσεις;61x79cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/Α5Μ;Κάλυμμα μπαλονιού 70x92cm;μπαλονια-σκαφων-22-1.jpg;Κάλυμμα μπαλονιού Γαλλίας Α5Διαστάσεις;70x92cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΜΠΑ/ΚΑ/Β100;Κάλυμμα μπαλονιού 81x104cm;μπαλονια-σκαφων-22-1.jpg;Κάλυμμα μπαλονιού Γαλλίας Β100Διαστάσεις;81x104cmΔιατίθεται σε μπλε σκούρο και μαύρο;;;;;;;;;;
ΚΑΛ/2226610;Κάλυμμα σκάφους large;1.jpg;Μήκος;5.50-6.10 μέτρα;;;;;;;;;;
ΚΑΛ/2224579;Κάλυμμα σκάφους medium;1.jpg;Μήκος;5.18-5.79 μέτρα;;;;;;;;;;
ΚΑΛ/2223488;Κάλυμμα σκάφους small;1.jpg;Μήκος;4.88-5.64 μέτρα;;;;;;;;;;
ΚΑΛ/ΣΤΑΥ/8;Καλύμματα σταυρών 8 mm;καλυμμα-σταυρου.jpg;Διατίθενται για συρματόσχοινα;8 mm  και 10 μμ;;;;;;;;;;
ΕΞΣ/66051/Α4;Καμπύλη 22mm 110 μοίρες;εξαρτηματα-σωληνων-22.jpg; Για διάμετρο σωλήνα;22mm;;;;;;;;;;
ΕΞΣ/66086/Α4;Καμπύλη 22mm 125 μοίρες;εξαρτηματα-σωληνων-24.jpg;Για διάμετρο σωλήνα;22mm;;;;;;;;;;
ΕΞΣ/66185/Α4;Καμπύλη 22mm 140 μοίρες;εξαρτηματα-σωληνων-24-1.jpg;Για διάμετρο σωλήνα;22mm;;;;;;;;;;
ΕΞΣ/66151/Α4;Καμπύλη 25mm 110 μοίρες;εξαρτηματα-σωληνων-22.jpg;Για διάμετρο σωλήνα;25mm;;;;;;;;;;
ΕΞΣ/66186/Α4;Καμπύλη 25mm 125 μοίρες;εξαρτηματα-σωληνων-24.jpg;Για διάμετρο σωλήνα;25mm;;;;;;;;;;
ΕΞΣ/66187/Α4;Καμπύλη 25mm 140 μοίρες;εξαρτηματα-σωληνων-24-1.jpg;Για διάμετρο σωλήνα;25mm;;;;;;;;;;
ΚΑΝ/Α4/20;Κάνιστρο ανοξείδωτο 20 λίτρα;κανιστρα-μεταφορας-5.jpg;Χωρητικότητα;20 λίτρα;Διαστάσεις;36(M)x45(Υ)x16cm(Φ);;;;;;;;
ΚΑΝ/ΟΡΘ/20;Κάνιστρο μεταλικό 20 λίτρα;κανιστρα-μεταφορας-3.jpg;Χωρητικότητα;20 λίτρα;Διαστάσεις;34cm(M)x48(Υ)x18cm(Φ);Χρώμα;Πράσινο;;;;;;
